matched_event_id,asset,control_release_utc,weeks_before,jump_bps
FOMC_2025_12_10,EURUSD,2025-11-12 19:00:00+00:00,4,2.5020814860037244
FOMC_2025_12_10,GBPUSD,2025-12-03 19:00:00+00:00,1,0.44950891158916106
FOMC_2025_12_10,GBPUSD,2025-11-26 19:00:00+00:00,2,0.3778761095842181
FOMC_2025_12_10,GBPUSD,2025-11-19 19:00:00+00:00,3,6.429785436073403
FOMC_2025_12_10,GBPUSD,2025-11-12 19:00:00+00:00,4,3.4246184738993777
FOMC_2025_12_10,AUDUSD,2025-12-03 19:00:00+00:00,1,1.0607908963772739
FOMC_2025_12_10,AUDUSD,2025-11-26 19:00:00+00:00,2,1.3807810640150686
FOMC_2025_12_10,AUDUSD,2025-11-19 19:00:00+00:00,3,6.342969186264688
FOMC_2025_12_10,AUDUSD,2025-11-12 19:00:00+00:00,4,3.970920694855706
FOMC_2025_12_10,NZDUSD,2025-12-03 19:00:00+00:00,1,0.17322166310651305
FOMC_2025_12_10,NZDUSD,2025-11-26 19:00:00+00:00,2,0.526791750563064
FOMC_2025_12_10,NZDUSD,2025-11-19 19:00:00+00:00,3,7.68440371995935
FOMC_2025_12_10,NZDUSD,2025-11-12 19:00:00+00:00,4,2.9987387882260563
FOMC_2025_12_10,USDJPY,2025-12-03 19:00:00+00:00,1,1.869442041460494
FOMC_2025_12_10,USDJPY,2025-11-26 19:00:00+00:00,2,1.086439005506068
FOMC_2025_12_10,USDJPY,2025-11-19 19:00:00+00:00,3,7.205047670533712
FOMC_2025_12_10,USDJPY,2025-11-12 19:00:00+00:00,4,2.1982995594946204
FOMC_2025_12_10,USDCHF,2025-12-03 19:00:00+00:00,1,0.5003940604274272
FOMC_2025_12_10,USDCHF,2025-11-26 19:00:00+00:00,2,0.6217397523756487
FOMC_2025_12_10,USDCHF,2025-11-19 19:00:00+00:00,3,8.442905357438592
FOMC_2025_12_10,USDCHF,2025-11-12 19:00:00+00:00,4,2.382788751968328
FOMC_2025_12_10,USDCAD,2025-12-03 19:00:00+00:00,1,0.7887085618409583
FOMC_2025_12_10,USDCAD,2025-11-26 19:00:00+00:00,2,0.5698817496922927
FOMC_2025_12_10,USDCAD,2025-11-19 19:00:00+00:00,3,4.768937934038084
FOMC_2025_12_10,USDCAD,2025-11-12 19:00:00+00:00,4,0.9290857445627413
FOMC_2025_12_10,EURJPY,2025-12-03 19:00:00+00:00,1,0.9940632342849406
FOMC_2025_12_10,EURJPY,2025-11-26 19:00:00+00:00,2,0.9922220821648801
FOMC_2025_12_10,EURJPY,2025-11-19 19:00:00+00:00,3,0.9402212845378096
FOMC_2025_12_10,EURJPY,2025-11-12 19:00:00+00:00,4,0.39048663006712625
FOMC_2025_12_10,XAUUSD,2025-12-03 19:00:00+00:00,1,8.836195152222095
FOMC_2025_12_10,XAUUSD,2025-11-26 19:00:00+00:00,2,3.1933156731826706
FOMC_2025_12_10,XAUUSD,2025-11-19 19:00:00+00:00,3,10.304510174846506
FOMC_2025_12_10,XAUUSD,2025-11-12 19:00:00+00:00,4,0.2708467667931874
FOMC_2025_12_10,XAGUSD,2025-12-03 19:00:00+00:00,1,28.308946511910573
FOMC_2025_12_10,XAGUSD,2025-11-26 19:00:00+00:00,2,12.037317132078527
FOMC_2025_12_10,XAGUSD,2025-11-19 19:00:00+00:00,3,6.240249812483451
FOMC_2025_12_10,XAGUSD,2025-11-12 19:00:00+00:00,4,1.8646627811396308
FOMC_2025_12_10,SPXUSD,2025-12-03 19:00:00+00:00,1,2.100405517260324
FOMC_2025_12_10,SPXUSD,2025-11-26 19:00:00+00:00,2,7.646214784880001
FOMC_2025_12_10,SPXUSD,2025-11-19 19:00:00+00:00,3,8.079950209207556
FOMC_2025_12_10,SPXUSD,2025-11-12 19:00:00+00:00,4,4.088965619435174
FOMC_2025_12_10,NSXUSD,2025-12-03 19:00:00+00:00,1,2.856165818609309
FOMC_2025_12_10,NSXUSD,2025-11-26 19:00:00+00:00,2,3.8712624858083964
FOMC_2025_12_10,NSXUSD,2025-11-19 19:00:00+00:00,3,11.634282195630233
FOMC_2025_12_10,NSXUSD,2025-11-12 19:00:00+00:00,4,4.867553108455172
