event_id,asset,weeks_before,control_release_utc,status,reason
FOMC_2023_03_22,SPXUSD,0,2023-03-22 18:00:00+00:00,event_rejected,missing/nonpositive observed quote
FOMC_2023_03_22,NSXUSD,1,2023-03-15 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_03_22,NSXUSD,2,2023-03-08 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_03_22,NSXUSD,3,2023-03-01 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_03_22,NSXUSD,4,2023-02-22 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_03_22,NSXUSD,5,2023-02-15 19:00:00+00:00,selected,
FOMC_2023_03_22,NSXUSD,6,2023-02-08 19:00:00+00:00,selected,
FOMC_2023_03_22,NSXUSD,7,2023-02-01 19:00:00+00:00,rejected,FOMC date
FOMC_2023_03_22,NSXUSD,8,2023-01-25 19:00:00+00:00,selected,
FOMC_2023_03_22,NSXUSD,9,2023-01-18 19:00:00+00:00,selected,
FOMC_2023_03_22,NSXUSD,10,2023-01-11 19:00:00+00:00,valid_not_selected,
FOMC_2023_03_22,NSXUSD,11,2023-01-04 19:00:00+00:00,valid_not_selected,
FOMC_2023_03_22,NSXUSD,12,2022-12-28 19:00:00+00:00,rejected,missing exact quote boundary
FOMC_2023_03_22,NSXUSD,0,2023-03-22 18:00:00+00:00,event_rejected,missing/nonpositive observed quote
FOMC_2023_05_03,EURUSD,1,2023-04-26 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,EURUSD,2,2023-04-19 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,EURUSD,3,2023-04-12 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,EURUSD,4,2023-04-05 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,EURUSD,5,2023-03-29 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,EURUSD,6,2023-03-22 18:00:00+00:00,rejected,FOMC date
FOMC_2023_05_03,EURUSD,7,2023-03-15 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,EURUSD,8,2023-03-08 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,EURUSD,9,2023-03-01 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,EURUSD,10,2023-02-22 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,EURUSD,11,2023-02-15 19:00:00+00:00,selected,
FOMC_2023_05_03,EURUSD,12,2023-02-08 19:00:00+00:00,selected,
FOMC_2023_05_03,EURUSD,0,2023-05-03 18:00:00+00:00,event_rejected,missing/nonpositive observed quote
FOMC_2023_05_03,GBPUSD,1,2023-04-26 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,GBPUSD,2,2023-04-19 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,GBPUSD,3,2023-04-12 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,GBPUSD,4,2023-04-05 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,GBPUSD,5,2023-03-29 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,GBPUSD,6,2023-03-22 18:00:00+00:00,rejected,FOMC date
FOMC_2023_05_03,GBPUSD,7,2023-03-15 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,GBPUSD,8,2023-03-08 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,GBPUSD,9,2023-03-01 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,GBPUSD,10,2023-02-22 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,GBPUSD,11,2023-02-15 19:00:00+00:00,selected,
FOMC_2023_05_03,GBPUSD,12,2023-02-08 19:00:00+00:00,selected,
FOMC_2023_05_03,GBPUSD,0,2023-05-03 18:00:00+00:00,event_rejected,missing/nonpositive observed quote
FOMC_2023_05_03,AUDUSD,1,2023-04-26 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,AUDUSD,2,2023-04-19 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,AUDUSD,3,2023-04-12 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,AUDUSD,4,2023-04-05 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,AUDUSD,5,2023-03-29 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,AUDUSD,6,2023-03-22 18:00:00+00:00,rejected,FOMC date
FOMC_2023_05_03,AUDUSD,7,2023-03-15 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,AUDUSD,8,2023-03-08 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,AUDUSD,9,2023-03-01 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,AUDUSD,10,2023-02-22 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,AUDUSD,11,2023-02-15 19:00:00+00:00,selected,
FOMC_2023_05_03,AUDUSD,12,2023-02-08 19:00:00+00:00,selected,
FOMC_2023_05_03,AUDUSD,0,2023-05-03 18:00:00+00:00,event_rejected,missing/nonpositive observed quote
FOMC_2023_05_03,NZDUSD,1,2023-04-26 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,NZDUSD,2,2023-04-19 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,NZDUSD,3,2023-04-12 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,NZDUSD,4,2023-04-05 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,NZDUSD,5,2023-03-29 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,NZDUSD,6,2023-03-22 18:00:00+00:00,rejected,FOMC date
FOMC_2023_05_03,NZDUSD,7,2023-03-15 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,NZDUSD,8,2023-03-08 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,NZDUSD,9,2023-03-01 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,NZDUSD,10,2023-02-22 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,NZDUSD,11,2023-02-15 19:00:00+00:00,selected,
FOMC_2023_05_03,NZDUSD,12,2023-02-08 19:00:00+00:00,selected,
FOMC_2023_05_03,NZDUSD,0,2023-05-03 18:00:00+00:00,event_rejected,missing/nonpositive observed quote
FOMC_2023_05_03,USDJPY,1,2023-04-26 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,USDJPY,2,2023-04-19 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,USDJPY,3,2023-04-12 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,USDJPY,4,2023-04-05 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,USDJPY,5,2023-03-29 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,USDJPY,6,2023-03-22 18:00:00+00:00,rejected,FOMC date
FOMC_2023_05_03,USDJPY,7,2023-03-15 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,USDJPY,8,2023-03-08 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,USDJPY,9,2023-03-01 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,USDJPY,10,2023-02-22 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,USDJPY,11,2023-02-15 19:00:00+00:00,selected,
FOMC_2023_05_03,USDJPY,12,2023-02-08 19:00:00+00:00,selected,
FOMC_2023_05_03,USDJPY,0,2023-05-03 18:00:00+00:00,event_rejected,missing/nonpositive observed quote
FOMC_2023_05_03,USDCHF,1,2023-04-26 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,USDCHF,2,2023-04-19 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,USDCHF,3,2023-04-12 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,USDCHF,4,2023-04-05 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,USDCHF,5,2023-03-29 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,USDCHF,6,2023-03-22 18:00:00+00:00,rejected,FOMC date
FOMC_2023_05_03,USDCHF,7,2023-03-15 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,USDCHF,8,2023-03-08 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,USDCHF,9,2023-03-01 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,USDCHF,10,2023-02-22 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,USDCHF,11,2023-02-15 19:00:00+00:00,selected,
FOMC_2023_05_03,USDCHF,12,2023-02-08 19:00:00+00:00,selected,
FOMC_2023_05_03,USDCHF,0,2023-05-03 18:00:00+00:00,event_rejected,missing/nonpositive observed quote
FOMC_2023_05_03,USDCAD,1,2023-04-26 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,USDCAD,2,2023-04-19 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,USDCAD,3,2023-04-12 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,USDCAD,4,2023-04-05 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,USDCAD,5,2023-03-29 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,USDCAD,6,2023-03-22 18:00:00+00:00,rejected,FOMC date
FOMC_2023_05_03,USDCAD,7,2023-03-15 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,USDCAD,8,2023-03-08 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,USDCAD,9,2023-03-01 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,USDCAD,10,2023-02-22 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,USDCAD,11,2023-02-15 19:00:00+00:00,selected,
FOMC_2023_05_03,USDCAD,12,2023-02-08 19:00:00+00:00,selected,
FOMC_2023_05_03,USDCAD,0,2023-05-03 18:00:00+00:00,event_rejected,missing/nonpositive observed quote
FOMC_2023_05_03,EURJPY,1,2023-04-26 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,EURJPY,2,2023-04-19 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,EURJPY,3,2023-04-12 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,EURJPY,4,2023-04-05 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,EURJPY,5,2023-03-29 18:00:00+00:00,selected,
FOMC_2023_05_03,EURJPY,6,2023-03-22 18:00:00+00:00,rejected,FOMC date
FOMC_2023_05_03,EURJPY,7,2023-03-15 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,EURJPY,8,2023-03-08 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,EURJPY,9,2023-03-01 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,EURJPY,10,2023-02-22 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,EURJPY,11,2023-02-15 19:00:00+00:00,selected,
FOMC_2023_05_03,EURJPY,12,2023-02-08 19:00:00+00:00,selected,
FOMC_2023_05_03,EURJPY,0,2023-05-03 18:00:00+00:00,event_rejected,missing/nonpositive observed quote
FOMC_2023_05_03,XAUUSD,1,2023-04-26 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,XAUUSD,2,2023-04-19 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,XAUUSD,3,2023-04-12 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,XAUUSD,4,2023-04-05 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,XAUUSD,5,2023-03-29 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,XAUUSD,6,2023-03-22 18:00:00+00:00,rejected,FOMC date
FOMC_2023_05_03,XAUUSD,7,2023-03-15 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,XAUUSD,8,2023-03-08 19:00:00+00:00,selected,
FOMC_2023_05_03,XAUUSD,9,2023-03-01 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,XAUUSD,10,2023-02-22 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,XAUUSD,11,2023-02-15 19:00:00+00:00,selected,
FOMC_2023_05_03,XAUUSD,12,2023-02-08 19:00:00+00:00,selected,
FOMC_2023_05_03,XAUUSD,0,2023-05-03 18:00:00+00:00,event_rejected,missing/nonpositive observed quote
FOMC_2023_05_03,XAGUSD,1,2023-04-26 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,XAGUSD,2,2023-04-19 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,XAGUSD,3,2023-04-12 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,XAGUSD,4,2023-04-05 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,XAGUSD,5,2023-03-29 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,XAGUSD,6,2023-03-22 18:00:00+00:00,rejected,FOMC date
FOMC_2023_05_03,XAGUSD,7,2023-03-15 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,XAGUSD,8,2023-03-08 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,XAGUSD,9,2023-03-01 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,XAGUSD,10,2023-02-22 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,XAGUSD,11,2023-02-15 19:00:00+00:00,selected,
FOMC_2023_05_03,XAGUSD,12,2023-02-08 19:00:00+00:00,selected,
FOMC_2023_05_03,XAGUSD,0,2023-05-03 18:00:00+00:00,event_rejected,missing/nonpositive observed quote
FOMC_2023_05_03,SPXUSD,1,2023-04-26 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,SPXUSD,2,2023-04-19 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,SPXUSD,3,2023-04-12 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,SPXUSD,4,2023-04-05 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,SPXUSD,5,2023-03-29 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,SPXUSD,6,2023-03-22 18:00:00+00:00,rejected,FOMC date
FOMC_2023_05_03,SPXUSD,7,2023-03-15 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,SPXUSD,8,2023-03-08 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,SPXUSD,9,2023-03-01 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,SPXUSD,10,2023-02-22 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,SPXUSD,11,2023-02-15 19:00:00+00:00,selected,
FOMC_2023_05_03,SPXUSD,12,2023-02-08 19:00:00+00:00,selected,
FOMC_2023_05_03,SPXUSD,0,2023-05-03 18:00:00+00:00,event_rejected,missing/nonpositive observed quote
FOMC_2023_05_03,NSXUSD,1,2023-04-26 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,NSXUSD,2,2023-04-19 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,NSXUSD,3,2023-04-12 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,NSXUSD,4,2023-04-05 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,NSXUSD,5,2023-03-29 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,NSXUSD,6,2023-03-22 18:00:00+00:00,rejected,FOMC date
FOMC_2023_05_03,NSXUSD,7,2023-03-15 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,NSXUSD,8,2023-03-08 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,NSXUSD,9,2023-03-01 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,NSXUSD,10,2023-02-22 19:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_05_03,NSXUSD,11,2023-02-15 19:00:00+00:00,selected,
FOMC_2023_05_03,NSXUSD,12,2023-02-08 19:00:00+00:00,selected,
FOMC_2023_05_03,NSXUSD,0,2023-05-03 18:00:00+00:00,event_rejected,missing/nonpositive observed quote
FOMC_2023_06_14,EURUSD,1,2023-06-07 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,EURUSD,2,2023-05-31 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,EURUSD,3,2023-05-24 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,EURUSD,4,2023-05-17 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,EURUSD,5,2023-05-10 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,EURUSD,6,2023-05-03 18:00:00+00:00,rejected,FOMC date
FOMC_2023_06_14,EURUSD,7,2023-04-26 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,EURUSD,8,2023-04-19 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,EURUSD,9,2023-04-12 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,EURUSD,10,2023-04-05 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,EURUSD,11,2023-03-29 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,EURUSD,12,2023-03-22 18:00:00+00:00,rejected,FOMC date
FOMC_2023_06_14,EURUSD,0,2023-06-14 18:00:00+00:00,event_rejected,missing/nonpositive observed quote
FOMC_2023_06_14,GBPUSD,1,2023-06-07 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,GBPUSD,2,2023-05-31 18:00:00+00:00,selected,
FOMC_2023_06_14,GBPUSD,3,2023-05-24 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,GBPUSD,4,2023-05-17 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,GBPUSD,5,2023-05-10 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,GBPUSD,6,2023-05-03 18:00:00+00:00,rejected,FOMC date
FOMC_2023_06_14,GBPUSD,7,2023-04-26 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,GBPUSD,8,2023-04-19 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,GBPUSD,9,2023-04-12 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,GBPUSD,10,2023-04-05 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,GBPUSD,11,2023-03-29 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,GBPUSD,12,2023-03-22 18:00:00+00:00,rejected,FOMC date
FOMC_2023_06_14,GBPUSD,0,2023-06-14 18:00:00+00:00,event_rejected,missing/nonpositive observed quote
FOMC_2023_06_14,AUDUSD,1,2023-06-07 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,AUDUSD,2,2023-05-31 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,AUDUSD,3,2023-05-24 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,AUDUSD,4,2023-05-17 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,AUDUSD,5,2023-05-10 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,AUDUSD,6,2023-05-03 18:00:00+00:00,rejected,FOMC date
FOMC_2023_06_14,AUDUSD,7,2023-04-26 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,AUDUSD,8,2023-04-19 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,AUDUSD,9,2023-04-12 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,AUDUSD,10,2023-04-05 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,AUDUSD,11,2023-03-29 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,AUDUSD,12,2023-03-22 18:00:00+00:00,rejected,FOMC date
FOMC_2023_06_14,AUDUSD,0,2023-06-14 18:00:00+00:00,event_rejected,missing/nonpositive observed quote
FOMC_2023_06_14,NZDUSD,1,2023-06-07 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,NZDUSD,2,2023-05-31 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,NZDUSD,3,2023-05-24 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,NZDUSD,4,2023-05-17 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,NZDUSD,5,2023-05-10 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,NZDUSD,6,2023-05-03 18:00:00+00:00,rejected,FOMC date
FOMC_2023_06_14,NZDUSD,7,2023-04-26 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,NZDUSD,8,2023-04-19 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,NZDUSD,9,2023-04-12 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,NZDUSD,10,2023-04-05 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,NZDUSD,11,2023-03-29 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,NZDUSD,12,2023-03-22 18:00:00+00:00,rejected,FOMC date
FOMC_2023_06_14,NZDUSD,0,2023-06-14 18:00:00+00:00,event_rejected,missing/nonpositive observed quote
FOMC_2023_06_14,USDJPY,1,2023-06-07 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,USDJPY,2,2023-05-31 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,USDJPY,3,2023-05-24 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,USDJPY,4,2023-05-17 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,USDJPY,5,2023-05-10 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,USDJPY,6,2023-05-03 18:00:00+00:00,rejected,FOMC date
FOMC_2023_06_14,USDJPY,7,2023-04-26 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,USDJPY,8,2023-04-19 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,USDJPY,9,2023-04-12 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,USDJPY,10,2023-04-05 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,USDJPY,11,2023-03-29 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,USDJPY,12,2023-03-22 18:00:00+00:00,rejected,FOMC date
FOMC_2023_06_14,USDJPY,0,2023-06-14 18:00:00+00:00,event_rejected,missing/nonpositive observed quote
FOMC_2023_06_14,USDCHF,1,2023-06-07 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,USDCHF,2,2023-05-31 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,USDCHF,3,2023-05-24 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,USDCHF,4,2023-05-17 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,USDCHF,5,2023-05-10 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,USDCHF,6,2023-05-03 18:00:00+00:00,rejected,FOMC date
FOMC_2023_06_14,USDCHF,7,2023-04-26 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,USDCHF,8,2023-04-19 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,USDCHF,9,2023-04-12 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,USDCHF,10,2023-04-05 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,USDCHF,11,2023-03-29 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,USDCHF,12,2023-03-22 18:00:00+00:00,rejected,FOMC date
FOMC_2023_06_14,USDCHF,0,2023-06-14 18:00:00+00:00,event_rejected,missing/nonpositive observed quote
FOMC_2023_06_14,USDCAD,1,2023-06-07 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,USDCAD,2,2023-05-31 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_06_14,USDCAD,3,2023-05-24 18:00:00+00:00,rejected,missing/nonpositive observed quote
